setting,model,method,seed,zero_activity,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_test,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction,failure_rate
course_2,catboost,EIQ-batch,101,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,EQ,7,0,0.9,0.9763257575757576,0.07632575757575755,1.9417613636363635,0.05823863636363636,0.9417613636363636,0.0,0.978688524590164,0.9730941704035875,0.05823863636363636,0.4065040650406504,0.9417613636363636,123,0.0,0.07632575757575755,2112,1220,892,0.96892546984971,0.981996439545821,0.9689564350607097,0.9854155479945926,0.9602772517408957,0.981853737721303,0.3238098760638868,0.494861398976293,0.026905829596412557,0.021311475409836064,0.42234848484848486
course_2,catboost,EQ,7,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,EQ,19,0,0.9,0.9597537878787878,0.05975378787878782,1.894412878787879,0.10558712121212122,0.8944128787878788,0.0,0.9827868852459016,0.9282511210762332,0.10558712121212122,0.3811659192825112,0.8944128787878788,223,0.0,0.05975378787878782,2112,1220,892,0.9505032665179426,0.967334878634205,0.9738286487841559,0.9887143272767569,0.9094157947241808,0.9434136791491838,0.31994426264443865,0.4464123801159414,0.07174887892376682,0.01721311475409836,0.42234848484848486
course_2,catboost,EQ,19,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,EQ,42,0,0.9,0.9431818181818182,0.04318181818181821,1.8835227272727273,0.11647727272727272,0.8835227272727273,0.0,0.9081967213114754,0.9910313901345291,0.11647727272727272,0.4878048780487805,0.8835227272727273,246,0.0,0.04318181818181821,2112,1220,892,0.9324805440138026,0.9522738368949619,0.8906875461515082,0.9231433572072942,0.9824029987631188,0.9954485969346135,0.42601138027636354,0.549973390112341,0.008968609865470852,0.09180327868852459,0.42234848484848486
course_2,catboost,EQ,42,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,EQ,73,0,0.9,0.9048295454545454,0.004829545454545392,1.7267992424242424,0.27320075757575757,0.7267992424242424,0.0,0.9262295081967213,0.875560538116592,0.27320075757575757,0.3483535528596187,0.7267992424242424,577,0.0,0.004829545454545392,2112,1220,892,0.8915691949902034,0.9166199029553024,0.9101857617503806,0.9395975108331078,0.8522752145514282,0.8956249785050566,0.3105967425245405,0.38811622408202795,0.12443946188340807,0.07377049180327869,0.42234848484848486
course_2,catboost,EQ,73,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,EQ,101,0,0.9,0.9663825757575758,0.06638257575757578,1.8849431818181819,0.11505681818181818,0.8849431818181818,0.0,0.9754098360655737,0.9540358744394619,0.11505681818181818,0.29218106995884774,0.8849431818181818,243,0.0,0.06638257575757578,2112,1220,892,0.9578092512114157,0.9732623996380853,0.9651134070699581,0.9827217815808558,0.9382386530865833,0.965939192250361,0.238591382414226,0.35223910253536056,0.04596412556053812,0.02459016393442623,0.42234848484848486
course_2,catboost,EQ,101,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,MCP,7,0,0.9,0.9763257575757576,0.07632575757575755,1.9417613636363635,0.05823863636363636,0.9417613636363636,0.0,0.978688524590164,0.9730941704035875,0.05823863636363636,0.4065040650406504,0.9417613636363636,123,0.0,0.07632575757575755,2112,1220,892,0.96892546984971,0.981996439545821,0.9689564350607097,0.9854155479945926,0.9602772517408957,0.981853737721303,0.3238098760638868,0.494861398976293,0.026905829596412557,0.021311475409836064,0.42234848484848486
course_2,catboost,MCP,7,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,MCP,19,0,0.9,0.9597537878787878,0.05975378787878782,1.894412878787879,0.10558712121212122,0.8944128787878788,0.0,0.9827868852459016,0.9282511210762332,0.10558712121212122,0.3811659192825112,0.8944128787878788,223,0.0,0.05975378787878782,2112,1220,892,0.9505032665179426,0.967334878634205,0.9738286487841559,0.9887143272767569,0.9094157947241808,0.9434136791491838,0.31994426264443865,0.4464123801159414,0.07174887892376682,0.01721311475409836,0.42234848484848486
course_2,catboost,MCP,19,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,MCP,42,0,0.9,0.9431818181818182,0.04318181818181821,1.8835227272727273,0.11647727272727272,0.8835227272727273,0.0,0.9081967213114754,0.9910313901345291,0.11647727272727272,0.4878048780487805,0.8835227272727273,246,0.0,0.04318181818181821,2112,1220,892,0.9324805440138026,0.9522738368949619,0.8906875461515082,0.9231433572072942,0.9824029987631188,0.9954485969346135,0.42601138027636354,0.549973390112341,0.008968609865470852,0.09180327868852459,0.42234848484848486
course_2,catboost,MCP,42,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,MCP,73,0,0.9,0.9048295454545454,0.004829545454545392,1.7267992424242424,0.27320075757575757,0.7267992424242424,0.0,0.9262295081967213,0.875560538116592,0.27320075757575757,0.3483535528596187,0.7267992424242424,577,0.0,0.004829545454545392,2112,1220,892,0.8915691949902034,0.9166199029553024,0.9101857617503806,0.9395975108331078,0.8522752145514282,0.8956249785050566,0.3105967425245405,0.38811622408202795,0.12443946188340807,0.07377049180327869,0.42234848484848486
course_2,catboost,MCP,73,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,catboost,MCP,101,0,0.9,0.9663825757575758,0.06638257575757578,1.8849431818181819,0.11505681818181818,0.8849431818181818,0.0,0.9754098360655737,0.9540358744394619,0.11505681818181818,0.29218106995884774,0.8849431818181818,243,0.0,0.06638257575757578,2112,1220,892,0.9578092512114157,0.9732623996380853,0.9651134070699581,0.9827217815808558,0.9382386530865833,0.965939192250361,0.238591382414226,0.35223910253536056,0.04596412556053812,0.02459016393442623,0.42234848484848486
course_2,catboost,MCP,101,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,logistic,EIQ-batch,7,0,0.9,0.9734848484848485,0.07348484848484849,1.9266098484848484,0.07339015151515152,0.9266098484848485,0.0,0.9680327868852459,0.9809417040358744,0.07339015151515152,0.36129032258064514,0.9266098484848485,155,0.0,0.07348484848484849,2112,1220,892,0.9657257348454065,0.9795246721084017,0.9565992134482062,0.9765281877925089,0.9696913647974803,0.9880673898927643,0.28986524831079535,0.43942457111512717,0.01905829596412556,0.031967213114754096,0.42234848484848486
course_2,logistic,EIQ-batch,7,1,0.9,1.0,0.09999999999999998,1.9852941176470589,0.014705882352941176,0.9852941176470589,0.0,1.0,1.0,0.014705882352941176,0.0,0.9852941176470589,1,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,0.0,0.7934506856227626,0.0,0.0,0.5441176470588235
course_2,logistic,EIQ-batch,19,0,0.9,0.9810606060606061,0.08106060606060606,1.9403409090909092,0.05965909090909091,0.9403409090909091,0.0,0.9672131147540983,1.0,0.05965909090909091,0.31746031746031744,0.9403409090909091,126,0.0,0.08106060606060606,2112,1220,892,0.9743137596623793,0.9860606538026898,0.9556624711607344,0.9758307314788586,0.995711898815499,1.0,0.24261260441678917,0.40310918261639433,0.0,0.03278688524590164,0.42234848484848486
course_2,logistic,EIQ-batch,19,1,0.9,0.5441176470588235,0.35588235294117654,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.45588235294117646,0.0,68,0.35588235294117654,0.0,68,31,37,0.42656606428685023,0.6569511707260847,0.0,0.11025539546043596,0.9059421741627975,1.0,0.34304882927391533,0.5734339357131498,0.0,1.0,0.5441176470588235
course_2,logistic,EIQ-batch,42,0,0.9,0.9247159090909091,0.02471590909090904,1.7267992424242424,0.27320075757575757,0.7267992424242424,0.0,0.9532786885245902,0.8856502242152466,0.27320075757575757,0.2755632582322357,0.7267992424242424,577,0.0,0.02471590909090904,2112,1220,892,0.9126759097633584,0.9352137052742074,0.9399469296293411,0.9637648967911764,0.8630917927438629,0.9049012413201095,0.24068187024322188,0.31341332033449937,0.11434977578475336,0.04672131147540984,0.42234848484848486
course_2,logistic,EIQ-batch,42,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,logistic,EIQ-batch,73,0,0.9,0.9564393939393939,0.0564393939393939,1.8172348484848484,0.18276515151515152,0.8172348484848485,0.0,0.9827868852459016,0.9204035874439462,0.18276515151515152,0.23834196891191708,0.8172348484848485,386,0.0,0.0564393939393939,2112,1220,892,0.9468740498695398,0.964347342433931,0.9738286487841559,0.9887143272767569,0.900785140151209,0.9364165684941097,0.19854725877084703,0.2832933832915227,0.0795964125560538,0.01721311475409836,0.42234848484848486
course_2,logistic,EIQ-batch,73,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,logistic,EIQ-batch,101,0,0.9,0.8996212121212122,0.00037878787878786735,1.644412878787879,0.3555871212121212,0.6444128787878788,0.0,0.9565573770491803,0.8217488789237668,0.3555871212121212,0.2822902796271638,0.6444128787878788,751,0.00037878787878786735,0.0,2112,1220,892,0.8860707879428533,0.9117205555261607,0.9436138862635918,0.966634734561414,0.7952690960993651,0.8454692782505189,0.2512689466797723,0.31552750285430675,0.17825112107623317,0.04344262295081967,0.42234848484848486
course_2,logistic,EIQ-batch,101,1,0.9,0.5441176470588235,0.35588235294117654,1.0147058823529411,0.9852941176470589,0.014705882352941176,0.0,0.0,1.0,0.9852941176470589,0.4626865671641791,0.014705882352941176,67,0.35588235294117654,0.0,68,31,37,0.42656606428685023,0.6569511707260847,0.0,0.11025539546043596,0.9059421741627975,1.0,0.3485844371949035,0.580835423953701,0.0,1.0,0.5441176470588235
course_2,logistic,EQ,7,0,0.9,0.9119318181818182,0.01193181818181821,1.6846590909090908,0.3153409090909091,0.6846590909090909,0.0,0.9680327868852459,0.8352017937219731,0.3153409090909091,0.27927927927927926,0.6846590909090909,666,0.0,0.01193181818181821,2112,1220,892,0.8990855080658636,0.9232823459839495,0.9565992134482062,0.9765281877925089,0.809427626185759,0.8581012028407752,0.24654608568455014,0.314544085536549,0.1647982062780269,0.031967213114754096,0.42234848484848486
course_2,logistic,EQ,7,1,0.9,1.0,0.09999999999999998,1.9852941176470589,0.014705882352941176,0.9852941176470589,0.0,1.0,1.0,0.014705882352941176,0.0,0.9852941176470589,1,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,0.0,0.7934506856227626,0.0,0.0,0.5441176470588235
course_2,logistic,EQ,19,0,0.9,0.9370265151515151,0.037026515151515116,1.7528409090909092,0.2471590909090909,0.7528409090909091,0.0,0.9762295081967213,0.8834080717488789,0.2471590909090909,0.2547892720306513,0.7528409090909091,522,0.0,0.037026515151515116,2112,1220,892,0.9258521948923969,0.9466139307259679,0.9660702264405827,0.9833991608113533,0.8606838946892548,0.9028440635952759,0.21929404141203013,0.29386720575525904,0.11659192825112108,0.023770491803278688,0.42234848484848486
course_2,logistic,EQ,19,1,0.9,1.0,0.09999999999999998,1.9852941176470589,0.014705882352941176,0.9852941176470589,0.0,1.0,1.0,0.014705882352941176,0.0,0.9852941176470589,1,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,0.0,0.7934506856227626,0.0,0.0,0.5441176470588235
course_2,logistic,EQ,42,0,0.9,0.9247159090909091,0.02471590909090904,1.7267992424242424,0.27320075757575757,0.7267992424242424,0.0,0.9532786885245902,0.8856502242152466,0.27320075757575757,0.2755632582322357,0.7267992424242424,577,0.0,0.02471590909090904,2112,1220,892,0.9126759097633584,0.9352137052742074,0.9399469296293411,0.9637648967911764,0.8630917927438629,0.9049012413201095,0.24068187024322188,0.31341332033449937,0.11434977578475336,0.04672131147540984,0.42234848484848486
course_2,logistic,EQ,42,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,logistic,EQ,73,0,0.9,0.9237689393939394,0.023768939393939426,1.6983901515151516,0.3016098484848485,0.6983901515151515,0.0,0.9827868852459016,0.8430493273542601,0.3016098484848485,0.25274725274725274,0.6983901515151515,637,0.0,0.023768939393939426,2112,1220,892,0.9116662345799176,0.9343328796437407,0.9738286487841559,0.9887143272767569,0.8177129813704423,0.8654436128841377,0.22054949136392246,0.2879092769253867,0.15695067264573992,0.01721311475409836,0.42234848484848486
course_2,logistic,EQ,73,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,logistic,EQ,101,0,0.9,0.9138257575757576,0.013825757575757547,1.684185606060606,0.3158143939393939,0.6841856060606061,0.0,0.9811475409836066,0.8217488789237668,0.3158143939393939,0.272863568215892,0.6841856060606061,667,0.0,0.013825757575757547,2112,1220,892,0.9010937157152186,0.9250551399624096,0.9718693832099449,0.9874051956487239,0.7952690960993651,0.8454692782505189,0.24043223633951102,0.30789621591110117,0.17825112107623317,0.018852459016393444,0.42234848484848486
course_2,logistic,EQ,101,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,logistic,MCP,7,0,0.9,0.9119318181818182,0.01193181818181821,1.6846590909090908,0.3153409090909091,0.6846590909090909,0.0,0.9680327868852459,0.8352017937219731,0.3153409090909091,0.27927927927927926,0.6846590909090909,666,0.0,0.01193181818181821,2112,1220,892,0.8990855080658636,0.9232823459839495,0.9565992134482062,0.9765281877925089,0.809427626185759,0.8581012028407752,0.24654608568455014,0.314544085536549,0.1647982062780269,0.031967213114754096,0.42234848484848486
course_2,logistic,MCP,7,1,0.9,1.0,0.09999999999999998,1.9852941176470589,0.014705882352941176,0.9852941176470589,0.0,1.0,1.0,0.014705882352941176,0.0,0.9852941176470589,1,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,0.0,0.7934506856227626,0.0,0.0,0.5441176470588235
course_2,logistic,MCP,19,0,0.9,0.9370265151515151,0.037026515151515116,1.7528409090909092,0.2471590909090909,0.7528409090909091,0.0,0.9762295081967213,0.8834080717488789,0.2471590909090909,0.2547892720306513,0.7528409090909091,522,0.0,0.037026515151515116,2112,1220,892,0.9258521948923969,0.9466139307259679,0.9660702264405827,0.9833991608113533,0.8606838946892548,0.9028440635952759,0.21929404141203013,0.29386720575525904,0.11659192825112108,0.023770491803278688,0.42234848484848486
course_2,logistic,MCP,19,1,0.9,1.0,0.09999999999999998,1.9852941176470589,0.014705882352941176,0.9852941176470589,0.0,1.0,1.0,0.014705882352941176,0.0,0.9852941176470589,1,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,0.0,0.7934506856227626,0.0,0.0,0.5441176470588235
course_2,logistic,MCP,42,0,0.9,0.96875,0.06874999999999998,1.9176136363636365,0.08238636363636363,0.9176136363636364,0.0,0.9532786885245902,0.9899103139013453,0.08238636363636363,0.3793103448275862,0.9176136363636364,174,0.0,0.06874999999999998,2112,1220,892,0.9604365231280207,0.9753613797562493,0.9399469296293411,0.9637648967911764,0.9809362213854664,0.9946828364225451,0.3105570775693035,0.45327751826391083,0.010089686098654708,0.04672131147540984,0.42234848484848486
course_2,logistic,MCP,42,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,logistic,MCP,73,0,0.9,0.9237689393939394,0.023768939393939426,1.6983901515151516,0.3016098484848485,0.6983901515151515,0.0,0.9827868852459016,0.8430493273542601,0.3016098484848485,0.25274725274725274,0.6983901515151515,637,0.0,0.023768939393939426,2112,1220,892,0.9116662345799176,0.9343328796437407,0.9738286487841559,0.9887143272767569,0.8177129813704423,0.8654436128841377,0.22054949136392246,0.2879092769253867,0.15695067264573992,0.01721311475409836,0.42234848484848486
course_2,logistic,MCP,73,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
course_2,logistic,MCP,101,0,0.9,0.9138257575757576,0.013825757575757547,1.684185606060606,0.3158143939393939,0.6841856060606061,0.0,0.9811475409836066,0.8217488789237668,0.3158143939393939,0.272863568215892,0.6841856060606061,667,0.0,0.013825757575757547,2112,1220,892,0.9010937157152186,0.9250551399624096,0.9718693832099449,0.9874051956487239,0.7952690960993651,0.8454692782505189,0.24043223633951102,0.30789621591110117,0.17825112107623317,0.018852459016393444,0.42234848484848486
course_2,logistic,MCP,101,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,68,31,37,0.9465286634799296,1.0000000000000002,0.889744604539564,1.0,0.9059421741627975,1.0,,,0.0,0.0,0.5441176470588235
iid,catboost,EIQ-batch,7,0,0.9,0.9675090252707581,0.06750902527075808,1.8411552346570397,0.1588447653429603,0.8411552346570397,0.0,0.9666666666666667,0.968503937007874,0.1588447653429603,0.20454545454545456,0.8411552346570397,132,0.0,0.06750902527075808,831,450,381,0.9531400092736465,0.9775756275582838,0.9457360214807246,0.9796972809138361,0.9457619403167681,0.9818927907872783,0.14455599225294466,0.2812452272189604,0.031496062992125984,0.03333333333333333,0.4584837545126354
iid,catboost,EIQ-batch,7,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EIQ-batch,19,0,0.9,0.9771359807460891,0.07713598074608907,1.8989169675090252,0.10108303249097472,0.8989169675090253,0.0,0.9622222222222222,0.994750656167979,0.10108303249097472,0.2261904761904762,0.8989169675090253,84,0.0,0.07713598074608907,831,450,381,0.9645663828676566,0.9853145695232325,0.9403379017278938,0.9762817501676712,0.9810649255969588,0.9985592582300034,0.14986020837445108,0.32646907147167215,0.005249343832020997,0.03777777777777778,0.4584837545126354
iid,catboost,EIQ-batch,19,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EIQ-batch,42,0,0.9,0.9771359807460891,0.07713598074608907,1.8772563176895307,0.12274368231046931,0.8772563176895307,0.0,1.0,0.9501312335958005,0.12274368231046931,0.18627450980392157,0.8772563176895307,102,0.0,0.07713598074608907,831,450,381,0.9645663828676566,0.9853145695232325,0.9915356811370294,1.0,0.9234310545349967,0.9678450596630087,0.12262079699482112,0.27270121846962636,0.049868766404199474,0.0,0.4584837545126354
iid,catboost,EIQ-batch,42,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EIQ-batch,73,0,0.9,0.9290012033694344,0.029001203369434347,1.6835138387484958,0.3164861612515042,0.6835138387484958,0.0,0.9244444444444444,0.9343832020997376,0.3164861612515042,0.22433460076045628,0.6835138387484958,263,0.0,0.029001203369434347,831,450,381,0.9094944391249663,0.9445599354711293,0.8962730896179425,0.9454305330361579,0.9049313915134731,0.9551630510507829,0.17809569430273564,0.27851048435920267,0.06561679790026247,0.07555555555555556,0.4584837545126354
iid,catboost,EIQ-batch,73,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EIQ-batch,101,0,0.9,0.9518652226233454,0.051865222623345364,1.8086642599277978,0.19133574007220217,0.8086642599277978,0.0,0.9533333333333334,0.9501312335958005,0.19133574007220217,0.25157232704402516,0.8086642599277978,159,0.0,0.051865222623345364,831,450,381,0.9351179952526678,0.9644540037959546,0.9297150753265546,0.9692772755710186,0.9234310545349967,0.9678450596630087,0.19052993611730956,0.32433562347591754,0.049868766404199474,0.04666666666666667,0.4584837545126354
iid,catboost,EIQ-batch,101,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EQ,7,0,0.9,0.9675090252707581,0.06750902527075808,1.8411552346570397,0.1588447653429603,0.8411552346570397,0.0,0.9666666666666667,0.968503937007874,0.1588447653429603,0.20454545454545456,0.8411552346570397,132,0.0,0.06750902527075808,831,450,381,0.9531400092736465,0.9775756275582838,0.9457360214807246,0.9796972809138361,0.9457619403167681,0.9818927907872783,0.14455599225294466,0.2812452272189604,0.031496062992125984,0.03333333333333333,0.4584837545126354
iid,catboost,EQ,7,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EQ,19,0,0.9,0.9771359807460891,0.07713598074608907,1.8989169675090252,0.10108303249097472,0.8989169675090253,0.0,0.9622222222222222,0.994750656167979,0.10108303249097472,0.2261904761904762,0.8989169675090253,84,0.0,0.07713598074608907,831,450,381,0.9645663828676566,0.9853145695232325,0.9403379017278938,0.9762817501676712,0.9810649255969588,0.9985592582300034,0.14986020837445108,0.32646907147167215,0.005249343832020997,0.03777777777777778,0.4584837545126354
iid,catboost,EQ,19,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EQ,42,0,0.9,0.9771359807460891,0.07713598074608907,1.8772563176895307,0.12274368231046931,0.8772563176895307,0.0,1.0,0.9501312335958005,0.12274368231046931,0.18627450980392157,0.8772563176895307,102,0.0,0.07713598074608907,831,450,381,0.9645663828676566,0.9853145695232325,0.9915356811370294,1.0,0.9234310545349967,0.9678450596630087,0.12262079699482112,0.27270121846962636,0.049868766404199474,0.0,0.4584837545126354
iid,catboost,EQ,42,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EQ,73,0,0.9,0.9290012033694344,0.029001203369434347,1.6835138387484958,0.3164861612515042,0.6835138387484958,0.0,0.9244444444444444,0.9343832020997376,0.3164861612515042,0.22433460076045628,0.6835138387484958,263,0.0,0.029001203369434347,831,450,381,0.9094944391249663,0.9445599354711293,0.8962730896179425,0.9454305330361579,0.9049313915134731,0.9551630510507829,0.17809569430273564,0.27851048435920267,0.06561679790026247,0.07555555555555556,0.4584837545126354
iid,catboost,EQ,73,1,0.9,1.0,0.09999999999999998,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0,0.0,0.09999999999999998,25,14,11,0.8668077490609515,0.9999999999999999,0.7846891972623643,1.0,0.7411670330319684,1.0,,,0.0,0.0,0.44
iid,catboost,EQ,101,0,0.9,0.9518652226233454,0.051865222623345364,1.8086642599277978,0.19133574007220217,0.8086642599277978,0.0,0.9533333333333334,0.9501312335958005,0.19133574007220217,0.25157232704402516,0.8086642599277978,159,0.0,0.051865222623345364,831,450,381,0.9351179952526678,0.9644540037959546,0.9297150753265546,0.9692772755710186,0.9234310545349967,0.9678450596630087,0.19052993611730956,0.32433562347591754,0.049868766404199474,0.04666666666666667,0.4584837545126354
