roc_auc,pr_auc,macro_f1,balanced_accuracy,brier,nll,ece,calibration_slope,calibration_intercept,setting,seed,model,class_weight,calibration,scope,method,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_test,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction
,,,,,,,,,course_2,19,logistic,balanced,platt,heldout,EIQ-batch,0.9,0.9330275229357798,0.03302752293577982,1.7504587155963303,0.24954128440366974,0.7504587155963303,0.0,0.929159802306425,0.937888198757764,0.24954128440366974,0.26838235294117646,0.7504587155963303,272.0,0.0,0.03302752293577982,1090.0,607.0,483.0,0.9166151268948451,0.9463984226352277,0.9059371483863043,0.9469846572256717,0.9127167647910217,0.9561492537782652,0.21921629106224844,0.3239995817848275,0.062111801242236024,0.07084019769357495
,,,,,,,,,course_2,19,logistic,balanced,platt,heldout,EIQ-independent,0.9,0.9201834862385321,0.020183486238532056,1.698165137614679,0.3018348623853211,0.6981651376146789,0.0,0.9209225700164745,0.9192546583850931,0.3018348623853211,0.26443768996960487,0.6981651376146789,329.0,0.0,0.020183486238532056,1090.0,607.0,483.0,0.9025798645422731,0.9348358254678397,0.896711990315305,0.9398389553041188,0.8915205691586184,0.9403724273438901,0.21969784799186043,0.31461497304555597,0.08074534161490683,0.07907742998352553
0.6581800221824693,0.5461093107723163,0.5897859437457897,0.5966933665123875,0.22834634802044992,0.7120482666899932,0.027414013786525426,0.56116959404767,-0.10015359680189558,course_2,19,logistic,balanced,isotonic,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,logistic,balanced,isotonic,full,MCP,0.9,0.9389908256880733,0.03899082568807333,1.760091743119266,0.23990825688073394,0.7600917431192661,0.0,0.9768185451638689,0.8880516684607105,0.23990825688073394,0.25430210325047803,0.7600917431192661,523.0,0.0,0.03899082568807333,2180.0,1251.0,929.0,0.9281505378160648,0.9482867109911757,0.9669059728896826,0.98381173859013,0.866157108223939,0.9067502204356321,0.21886575255397794,0.29332146108087825,0.11194833153928956,0.023181454836131096
,,,,,,,,,course_2,19,logistic,balanced,isotonic,full,EQ,0.9,0.9389908256880733,0.03899082568807333,1.760091743119266,0.23990825688073394,0.7600917431192661,0.0,0.9768185451638689,0.8880516684607105,0.23990825688073394,0.25430210325047803,0.7600917431192661,523.0,0.0,0.03899082568807333,2180.0,1251.0,929.0,0.9281505378160648,0.9482867109911757,0.9669059728896826,0.98381173859013,0.866157108223939,0.9067502204356321,0.21886575255397794,0.29332146108087825,0.11194833153928956,0.023181454836131096
,,,,,,,,,course_2,19,logistic,balanced,isotonic,full,EIQ-batch,0.9,0.9674311926605504,0.06743119266055042,1.9110091743119266,0.0889908256880734,0.9110091743119266,0.0,0.9432454036770583,1.0,0.0889908256880734,0.36597938144329895,0.9110091743119266,194.0,0.0,0.06743119266055042,2180.0,1251.0,929.0,0.9591189735816261,0.9740989538317262,0.9290151129275035,0.9547618711723391,0.9958819810329287,1.0,0.30140851295780674,0.4357547676307772,0.0,0.05675459632294165
0.6570275699994201,0.5631622286441909,0.5880972149049615,0.5975847684536174,0.23068021021719778,0.6861978655504075,0.04138858125675857,0.680229996534759,0.010895725862994239,course_2,19,logistic,balanced,isotonic,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,logistic,balanced,isotonic,heldout,MCP,0.9,0.9422018348623853,0.04220183486238527,1.7642201834862385,0.23577981651376148,0.7642201834862385,0.0,0.9802306425041186,0.8944099378881988,0.23577981651376148,0.245136186770428,0.7642201834862385,257.0,0.0,0.04220183486238527,1090.0,607.0,483.0,0.9267326544764369,0.9545650804250356,0.9657655473871329,0.9886555901786676,0.8638227831804763,0.9187728505663282,0.196551569001664,0.30122765446889965,0.10559006211180125,0.019769357495881382
,,,,,,,,,course_2,19,logistic,balanced,isotonic,heldout,EQ,0.9,0.9422018348623853,0.04220183486238527,1.7642201834862385,0.23577981651376148,0.7642201834862385,0.0,0.9802306425041186,0.8944099378881988,0.23577981651376148,0.245136186770428,0.7642201834862385,257.0,0.0,0.04220183486238527,1090.0,607.0,483.0,0.9267326544764369,0.9545650804250356,0.9657655473871329,0.9886555901786676,0.8638227831804763,0.9187728505663282,0.196551569001664,0.30122765446889965,0.10559006211180125,0.019769357495881382
,,,,,,,,,course_2,19,logistic,balanced,isotonic,heldout,EIQ-batch,0.9,0.9706422018348624,0.07064220183486236,1.9146788990825687,0.0853211009174312,0.9146788990825688,0.0,0.9472817133443163,1.0,0.0853211009174312,0.34408602150537637,0.9146788990825688,93.0,0.0,0.07064220183486236,1090.0,607.0,483.0,0.9588499938898617,0.9791287156629503,0.9265253556539764,0.9624123419416147,0.9921094254585474,0.9999999999999998,0.2554506870336849,0.445090792275351,0.0,0.05271828665568369
,,,,,,,,,course_2,19,logistic,balanced,isotonic,heldout,EIQ-independent,0.9,0.9706422018348624,0.07064220183486236,1.9146788990825687,0.0853211009174312,0.9146788990825688,0.0,0.9472817133443163,1.0,0.0853211009174312,0.34408602150537637,0.9146788990825688,93.0,0.0,0.07064220183486236,1090.0,607.0,483.0,0.9588499938898617,0.9791287156629503,0.9265253556539764,0.9624123419416147,0.9921094254585474,0.9999999999999998,0.2554506870336849,0.445090792275351,0.0,0.05271828665568369
0.594731104244699,0.5048575419489003,0.5656846837328458,0.5660070436653906,0.24689447619637456,0.6932157678795826,0.0692121948815173,0.40552256828779415,-0.19827020178404847,course_2,19,catboost,unweighted,none,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,unweighted,none,full,MCP,0.9,0.9275229357798165,0.02752293577981646,1.8009174311926606,0.19908256880733946,0.8009174311926606,0.0,0.9496402877697842,0.8977395048439182,0.19908256880733946,0.3640552995391705,0.8009174311926606,434.0,0.0,0.02752293577981646,2180.0,1251.0,929.0,0.9158706627568437,0.9376711511285777,0.9360860481898747,0.9604415506490098,0.8765892922984981,0.9156139197395365,0.320162720975147,0.4103333350223193,0.10226049515608181,0.050359712230215826
,,,,,,,,,course_2,19,catboost,unweighted,none,full,EQ,0.9,0.9178899082568808,0.01788990825688075,1.776605504587156,0.22339449541284404,0.7766055045871559,0.0,0.9392486011191047,0.8891280947255114,0.22339449541284404,0.3675564681724846,0.7766055045871559,487.0,0.0,0.01788990825688075,2180.0,1251.0,929.0,0.9056172542060282,0.928692394345065,0.9246190257000823,0.9511888241878591,0.8673137965378268,0.907737519163796,0.32592733561649373,0.41125867896764906,0.1108719052744887,0.060751398880895285
,,,,,,,,,course_2,19,catboost,unweighted,none,full,EIQ-batch,0.9,0.9036697247706422,0.003669724770642202,1.741743119266055,0.2582568807339449,0.7417431192660551,0.0,0.9144684252597922,0.8891280947255114,0.2582568807339449,0.37300177619893427,0.7417431192660551,563.0,0.0,0.003669724770642202,2180.0,1251.0,929.0,0.8905649085141538,0.9153544007338836,0.8976737242477185,0.9287254935264356,0.8673137965378268,0.907737519163796,0.3340418781333103,0.41368299665353125,0.1108719052744887,0.08553157474020784
0.5996466346727789,0.5178434735429642,0.5636188811188811,0.5652139804421159,0.2472329491525693,0.6933004321559634,0.06766096672331492,0.4336000735319959,-0.11590148387746534,course_2,19,catboost,unweighted,none,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,unweighted,none,heldout,MCP,0.9,0.9357798165137615,0.0357798165137615,1.810091743119266,0.18990825688073396,0.810091743119266,0.0,0.9555189456342669,0.9109730848861284,0.18990825688073396,0.33816425120772947,0.810091743119266,207.0,0.0,0.0357798165137615,1090.0,607.0,483.0,0.9196414261798548,0.948857378961638,0.9360562093134164,0.9692523482747271,0.8822263439482354,0.933234198302372,0.2771877255684427,0.40503796014463705,0.08902691511387163,0.044481054365733116
,,,,,,,,,course_2,19,catboost,unweighted,none,heldout,EQ,0.9,0.9229357798165138,0.022935779816513735,1.7825688073394494,0.21743119266055047,0.7825688073394496,0.0,0.9406919275123559,0.9006211180124224,0.21743119266055047,0.35443037974683544,0.7825688073394496,237.0,0.0,0.022935779816513735,1090.0,607.0,483.0,0.9055762492128779,0.9373246964086549,0.9189854373293735,0.9568555722721759,0.8706976885467036,0.9242222858890271,0.2962961546703575,0.4172083211044286,0.09937888198757763,0.05930807248764415
,,,,,,,,,course_2,19,catboost,unweighted,none,heldout,EIQ-batch,0.9,0.9064220183486239,0.006422018348623881,1.7458715596330274,0.25412844036697246,0.7458715596330275,0.0,0.9110378912685337,0.9006211180124224,0.25412844036697246,0.36823104693140796,0.7458715596330275,277.0,0.0,0.006422018348623881,1090.0,607.0,483.0,0.887676497056562,0.9223129148964513,0.8857290598779808,0.9311768537503802,0.8706976885467036,0.9242222858890271,0.3135945530182501,0.42647231493443516,0.09937888198757763,0.08896210873146623
,,,,,,,,,course_2,19,catboost,unweighted,none,heldout,EIQ-independent,0.9,0.9238532110091743,0.023853211009174258,1.8009174311926606,0.19908256880733946,0.8009174311926606,0.0,0.9110378912685337,0.9399585921325052,0.19908256880733946,0.3824884792626728,0.8009174311926606,217.0,0.0,0.023853211009174258,1090.0,607.0,483.0,0.9065763235053668,0.9381530406533061,0.8857290598779808,0.9311768537503802,0.9151009161583188,0.9578732159739436,0.32040270087242695,0.4486624000721925,0.060041407867494824,0.08896210873146623
0.594731104244699,0.5048575419489003,0.5691805348786625,0.5730864178409694,0.2463712957910104,0.6874519004322467,0.08162966541631124,0.5780003443377746,-0.29909321920861676,course_2,19,catboost,unweighted,platt,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,unweighted,platt,full,MCP,0.9,0.9275229357798165,0.02752293577981646,1.8009174311926606,0.19908256880733946,0.8009174311926606,0.0,0.9496402877697842,0.8977395048439182,0.19908256880733946,0.3640552995391705,0.8009174311926606,434.0,0.0,0.02752293577981646,2180.0,1251.0,929.0,0.9158706627568437,0.9376711511285777,0.9360860481898747,0.9604415506490098,0.8765892922984981,0.9156139197395365,0.320162720975147,0.4103333350223193,0.10226049515608181,0.050359712230215826
,,,,,,,,,course_2,19,catboost,unweighted,platt,full,EQ,0.9,0.9178899082568808,0.01788990825688075,1.776605504587156,0.22339449541284404,0.7766055045871559,0.0,0.9392486011191047,0.8891280947255114,0.22339449541284404,0.3675564681724846,0.7766055045871559,487.0,0.0,0.01788990825688075,2180.0,1251.0,929.0,0.9056172542060282,0.928692394345065,0.9246190257000823,0.9511888241878591,0.8673137965378268,0.907737519163796,0.32592733561649373,0.41125867896764906,0.1108719052744887,0.060751398880895285
,,,,,,,,,course_2,19,catboost,unweighted,platt,full,EIQ-batch,0.9,0.9036697247706422,0.003669724770642202,1.741743119266055,0.2582568807339449,0.7417431192660551,0.0,0.9144684252597922,0.8891280947255114,0.2582568807339449,0.37300177619893427,0.7417431192660551,563.0,0.0,0.003669724770642202,2180.0,1251.0,929.0,0.8905649085141538,0.9153544007338836,0.8976737242477185,0.9287254935264356,0.8673137965378268,0.907737519163796,0.3340418781333103,0.41368299665353125,0.1108719052744887,0.08553157474020784
0.5996466346727789,0.5178434735429642,0.5766753902115227,0.5781360320075312,0.24486052488908305,0.6842564969794328,0.06060406537031778,0.618042425951447,-0.22374591377103478,course_2,19,catboost,unweighted,platt,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,unweighted,platt,heldout,MCP,0.9,0.9357798165137615,0.0357798165137615,1.810091743119266,0.18990825688073396,0.810091743119266,0.0,0.9555189456342669,0.9109730848861284,0.18990825688073396,0.33816425120772947,0.810091743119266,207.0,0.0,0.0357798165137615,1090.0,607.0,483.0,0.9196414261798548,0.948857378961638,0.9360562093134164,0.9692523482747271,0.8822263439482354,0.933234198302372,0.2771877255684427,0.40503796014463705,0.08902691511387163,0.044481054365733116
,,,,,,,,,course_2,19,catboost,unweighted,platt,heldout,EQ,0.9,0.9229357798165138,0.022935779816513735,1.7825688073394494,0.21743119266055047,0.7825688073394496,0.0,0.9406919275123559,0.9006211180124224,0.21743119266055047,0.35443037974683544,0.7825688073394496,237.0,0.0,0.022935779816513735,1090.0,607.0,483.0,0.9055762492128779,0.9373246964086549,0.9189854373293735,0.9568555722721759,0.8706976885467036,0.9242222858890271,0.2962961546703575,0.4172083211044286,0.09937888198757763,0.05930807248764415
,,,,,,,,,course_2,19,catboost,unweighted,platt,heldout,EIQ-batch,0.9,0.9064220183486239,0.006422018348623881,1.7458715596330274,0.25412844036697246,0.7458715596330275,0.0,0.9110378912685337,0.9006211180124224,0.25412844036697246,0.36823104693140796,0.7458715596330275,277.0,0.0,0.006422018348623881,1090.0,607.0,483.0,0.887676497056562,0.9223129148964513,0.8857290598779808,0.9311768537503802,0.8706976885467036,0.9242222858890271,0.3135945530182501,0.42647231493443516,0.09937888198757763,0.08896210873146623
,,,,,,,,,course_2,19,catboost,unweighted,platt,heldout,EIQ-independent,0.9,0.9238532110091743,0.023853211009174258,1.8009174311926606,0.19908256880733946,0.8009174311926606,0.0,0.9110378912685337,0.9399585921325052,0.19908256880733946,0.3824884792626728,0.8009174311926606,217.0,0.0,0.023853211009174258,1090.0,607.0,483.0,0.9065763235053668,0.9381530406533061,0.8857290598779808,0.9311768537503802,0.9151009161583188,0.9578732159739436,0.32040270087242695,0.4486624000721925,0.060041407867494824,0.08896210873146623
0.5871225516895419,0.48515510929769295,0.5525289479721327,0.5653703087045971,0.25178361254381393,1.090347326552709,0.08036378886497608,0.048225318510446105,-0.2994172216404814,course_2,19,catboost,unweighted,isotonic,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,unweighted,isotonic,full,MCP,0.9,0.9610091743119266,0.06100917431192654,1.8977064220183486,0.10229357798165138,0.8977064220183486,0.0,0.9832134292565947,0.9311087190527448,0.10229357798165138,0.3811659192825112,0.8977064220183486,223.0,0.0,0.06100917431192654,2180.0,1251.0,929.0,0.9520392165563106,0.9683572673008228,0.974473689063727,0.9889946371551276,0.9129839957749928,0.9456828145666387,0.31994426264443865,0.4464123801159414,0.0688912809472551,0.016786570743405275
,,,,,,,,,course_2,19,catboost,unweighted,isotonic,full,EQ,0.9,0.9610091743119266,0.06100917431192654,1.8977064220183486,0.10229357798165138,0.8977064220183486,0.0,0.9832134292565947,0.9311087190527448,0.10229357798165138,0.3811659192825112,0.8977064220183486,223.0,0.0,0.06100917431192654,2180.0,1251.0,929.0,0.9520392165563106,0.9683572673008228,0.974473689063727,0.9889946371551276,0.9129839957749928,0.9456828145666387,0.31994426264443865,0.4464123801159414,0.0688912809472551,0.016786570743405275
,,,,,,,,,course_2,19,catboost,unweighted,isotonic,full,EIQ-batch,0.9,0.9325688073394496,0.03256880733944956,1.8279816513761469,0.1720183486238532,0.8279816513761468,0.0,0.9336530775379697,0.9311087190527448,0.1720183486238532,0.392,0.8279816513761468,375.0,0.0,0.03256880733944956,2180.0,1251.0,929.0,0.9212630136480702,0.9423527916029517,0.9184909634579118,0.9461600985333679,0.9129839957749928,0.9456828145666387,0.34392266637264524,0.442267577292483,0.0688912809472551,0.06634692246203037
0.5953046070516164,0.5033885269662556,0.5481806231888388,0.5642691716038897,0.25108374729022753,1.0132569020229913,0.06079318332851501,0.06076581938323247,-0.22632062096974473,course_2,19,catboost,unweighted,isotonic,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,unweighted,isotonic,heldout,MCP,0.9,0.9660550458715597,0.06605504587155964,1.9027522935779817,0.09724770642201835,0.9027522935779817,0.0,0.985172981878089,0.9420289855072463,0.09724770642201835,0.3490566037735849,0.9027522935779817,106.0,0.0,0.06605504587155964,1090.0,607.0,483.0,0.9535627346408161,0.9752738822262962,0.972063440048304,0.9921802135130279,0.9174918371525704,0.9595904085426672,0.2650369085109662,0.4436341129451763,0.057971014492753624,0.014827018121911038
,,,,,,,,,course_2,19,catboost,unweighted,isotonic,heldout,EQ,0.9,0.9660550458715597,0.06605504587155964,1.9027522935779817,0.09724770642201835,0.9027522935779817,0.0,0.985172981878089,0.9420289855072463,0.09724770642201835,0.3490566037735849,0.9027522935779817,106.0,0.0,0.06605504587155964,1090.0,607.0,483.0,0.9535627346408161,0.9752738822262962,0.972063440048304,0.9921802135130279,0.9174918371525704,0.9595904085426672,0.2650369085109662,0.4436341129451763,0.057971014492753624,0.014827018121911038
,,,,,,,,,course_2,19,catboost,unweighted,isotonic,heldout,EIQ-batch,0.9,0.9376146788990826,0.03761467889908254,1.8321100917431192,0.16788990825688074,0.8321100917431192,0.0,0.9341021416803954,0.9420289855072463,0.16788990825688074,0.37158469945355194,0.8321100917431192,183.0,0.0,0.03761467889908254,1090.0,607.0,483.0,0.9216630815077558,0.9504925607080168,0.9115085794723663,0.9512357421351412,0.9174918371525704,0.9595904085426672,0.30488571937499487,0.4435641145288155,0.057971014492753624,0.06589785831960461
,,,,,,,,,course_2,19,catboost,unweighted,isotonic,heldout,EIQ-independent,0.9,0.9376146788990826,0.03761467889908254,1.8321100917431192,0.16788990825688074,0.8321100917431192,0.0,0.9341021416803954,0.9420289855072463,0.16788990825688074,0.37158469945355194,0.8321100917431192,183.0,0.0,0.03761467889908254,1090.0,607.0,483.0,0.9216630815077558,0.9504925607080168,0.9115085794723663,0.9512357421351412,0.9174918371525704,0.9595904085426672,0.30488571937499487,0.4435641145288155,0.057971014492753624,0.06589785831960461
0.5881004561259496,0.4986835915657744,0.5620812760643088,0.5622873068606471,0.24882384038920743,0.6965951661186538,0.08101606663431422,0.385094044625372,-0.20675658503283645,course_2,19,catboost,balanced,none,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,balanced,none,full,MCP,0.9,0.9114678899082569,0.011467889908256867,1.7623853211009175,0.23761467889908258,0.7623853211009174,0.0,0.9288569144684252,0.8880516684607105,0.23761467889908258,0.37258687258687256,0.7623853211009174,518.0,0.0,0.011467889908256867,2180.0,1251.0,929.0,0.8988081089604841,0.9226800960343903,0.9132604819176288,0.9418276190193694,0.866157108223939,0.9067502204356321,0.3320312779900826,0.41501833301954105,0.11194833153928956,0.07114308553157474
,,,,,,,,,course_2,19,catboost,balanced,none,full,EQ,0.9,0.9077981651376147,0.0077981651376146655,1.7509174311926605,0.24908256880733945,0.7509174311926605,0.0,0.9280575539568345,0.8805166846071044,0.24908256880733945,0.3701657458563536,0.7509174311926605,543.0,0.0,0.0077981651376146655,2180.0,1251.0,929.0,0.8949257043027369,0.9192359615171554,0.9123905755400502,0.9411036985545679,0.8580762804231625,0.8998231389420479,0.33059795751629323,0.4115576568292662,0.11948331539289558,0.07194244604316546
,,,,,,,,,course_2,19,catboost,balanced,none,full,EIQ-batch,0.9,0.8871559633027523,0.012844036697247763,1.7082568807339449,0.29174311926605506,0.708256880733945,0.0,0.8920863309352518,0.8805166846071044,0.29174311926605506,0.3867924528301887,0.708256880733945,636.0,0.012844036697247763,0.0,2180.0,1251.0,929.0,0.8731872974756479,0.8997625854849697,0.8736770859732618,0.9080949802142456,0.8580762804231625,0.8998231389420479,0.34973011009023897,0.4252141389657544,0.11948331539289558,0.1079136690647482
0.5954342198164273,0.5155682259940405,0.5515716955345438,0.5530474348610586,0.24778404385804537,0.6927451380400523,0.08014890176469097,0.43840918137930335,-0.12401658174949191,course_2,19,catboost,balanced,none,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,balanced,none,heldout,MCP,0.9,0.9256880733944954,0.025688073394495414,1.773394495412844,0.22660550458715598,0.773394495412844,0.0,0.9373970345963756,0.9109730848861284,0.22660550458715598,0.32793522267206476,0.773394495412844,247.0,0.0,0.025688073394495414,1090.0,607.0,483.0,0.9085784543946753,0.9398077468382775,0.9152397059553506,0.9540529596491777,0.8822263439482354,0.933234198302372,0.27241430387578597,0.388726241233388,0.08902691511387163,0.06260296540362438
,,,,,,,,,course_2,19,catboost,balanced,none,heldout,EQ,0.9,0.9220183486238532,0.022018348623853212,1.7623853211009175,0.23761467889908258,0.7623853211009174,0.0,0.9357495881383855,0.9047619047619048,0.23761467889908258,0.3281853281853282,0.7623853211009174,259.0,0.0,0.022018348623853212,1090.0,607.0,483.0,0.9045768214408714,0.9364957056435215,0.9133723815897441,0.9526461120162739,0.8752980829578373,0.9278381186038441,0.2738752742093211,0.38751756541605076,0.09523809523809523,0.0642504118616145
,,,,,,,,,course_2,19,catboost,balanced,none,heldout,EIQ-batch,0.9,0.9,0.0,1.7165137614678898,0.2834862385321101,0.7165137614678899,0.0,0.8962108731466227,0.9047619047619048,0.2834862385321101,0.35275080906148865,0.7165137614678899,309.0,0.0,0.0,1090.0,607.0,483.0,0.8807614501125256,0.9164290320805077,0.8694051265133546,0.9180332391284122,0.8752980829578373,0.9278381186038441,0.3015793064725843,0.40753853122373945,0.09523809523809523,0.10378912685337727
,,,,,,,,,course_2,19,catboost,balanced,none,heldout,EIQ-independent,0.9,0.9027522935779817,0.0027522935779816793,1.7256880733944955,0.2743119266055046,0.7256880733944954,0.0,0.8962108731466227,0.9109730848861284,0.2743119266055046,0.35451505016722407,0.7256880733944954,299.0,0.0,0.0027522935779816793,1090.0,607.0,483.0,0.8837221903860053,0.918953547418448,0.8694051265133546,0.9180332391284122,0.8822263439482354,0.933234198302372,0.3024522094086593,0.4102687623539591,0.08902691511387163,0.10378912685337727
0.5881004561259496,0.4986835915657744,0.5642599669349811,0.567704286516965,0.24621459925392045,0.6864014672979346,0.07666079692157815,0.596759046120137,-0.2946642490788443,course_2,19,catboost,balanced,platt,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,balanced,platt,full,MCP,0.9,0.9114678899082569,0.011467889908256867,1.7623853211009175,0.23761467889908258,0.7623853211009174,0.0,0.9288569144684252,0.8880516684607105,0.23761467889908258,0.37258687258687256,0.7623853211009174,518.0,0.0,0.011467889908256867,2180.0,1251.0,929.0,0.8988081089604841,0.9226800960343903,0.9132604819176288,0.9418276190193694,0.866157108223939,0.9067502204356321,0.3320312779900826,0.41501833301954105,0.11194833153928956,0.07114308553157474
,,,,,,,,,course_2,19,catboost,balanced,platt,full,EQ,0.9,0.9077981651376147,0.0077981651376146655,1.7509174311926605,0.24908256880733945,0.7509174311926605,0.0,0.9280575539568345,0.8805166846071044,0.24908256880733945,0.3701657458563536,0.7509174311926605,543.0,0.0,0.0077981651376146655,2180.0,1251.0,929.0,0.8949257043027369,0.9192359615171554,0.9123905755400502,0.9411036985545679,0.8580762804231625,0.8998231389420479,0.33059795751629323,0.4115576568292662,0.11948331539289558,0.07194244604316546
,,,,,,,,,course_2,19,catboost,balanced,platt,full,EIQ-batch,0.9,0.8871559633027523,0.012844036697247763,1.7082568807339449,0.29174311926605506,0.708256880733945,0.0,0.8920863309352518,0.8805166846071044,0.29174311926605506,0.3867924528301887,0.708256880733945,636.0,0.012844036697247763,0.0,2180.0,1251.0,929.0,0.8731872974756479,0.8997625854849697,0.8736770859732618,0.9080949802142456,0.8580762804231625,0.8998231389420479,0.34973011009023897,0.4252141389657544,0.11948331539289558,0.1079136690647482
0.5954342198164273,0.5155682259940405,0.5734194152616227,0.575264086008302,0.2440743184912282,0.6816879711222421,0.053722911150505794,0.6784586945038934,-0.22400184032768417,course_2,19,catboost,balanced,platt,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,balanced,platt,heldout,MCP,0.9,0.9256880733944954,0.025688073394495414,1.773394495412844,0.22660550458715598,0.773394495412844,0.0,0.9373970345963756,0.9109730848861284,0.22660550458715598,0.32793522267206476,0.773394495412844,247.0,0.0,0.025688073394495414,1090.0,607.0,483.0,0.9085784543946753,0.9398077468382775,0.9152397059553506,0.9540529596491777,0.8822263439482354,0.933234198302372,0.27241430387578597,0.388726241233388,0.08902691511387163,0.06260296540362438
,,,,,,,,,course_2,19,catboost,balanced,platt,heldout,EQ,0.9,0.9220183486238532,0.022018348623853212,1.7623853211009175,0.23761467889908258,0.7623853211009174,0.0,0.9357495881383855,0.9047619047619048,0.23761467889908258,0.3281853281853282,0.7623853211009174,259.0,0.0,0.022018348623853212,1090.0,607.0,483.0,0.9045768214408714,0.9364957056435215,0.9133723815897441,0.9526461120162739,0.8752980829578373,0.9278381186038441,0.2738752742093211,0.38751756541605076,0.09523809523809523,0.0642504118616145
,,,,,,,,,course_2,19,catboost,balanced,platt,heldout,EIQ-batch,0.9,0.9,0.0,1.7165137614678898,0.2834862385321101,0.7165137614678899,0.0,0.8962108731466227,0.9047619047619048,0.2834862385321101,0.35275080906148865,0.7165137614678899,309.0,0.0,0.0,1090.0,607.0,483.0,0.8807614501125256,0.9164290320805077,0.8694051265133546,0.9180332391284122,0.8752980829578373,0.9278381186038441,0.3015793064725843,0.40753853122373945,0.09523809523809523,0.10378912685337727
,,,,,,,,,course_2,19,catboost,balanced,platt,heldout,EIQ-independent,0.9,0.9027522935779817,0.0027522935779816793,1.7256880733944955,0.2743119266055046,0.7256880733944954,0.0,0.8962108731466227,0.9109730848861284,0.2743119266055046,0.35451505016722407,0.7256880733944954,299.0,0.0,0.0027522935779816793,1090.0,607.0,483.0,0.8837221903860053,0.918953547418448,0.8694051265133546,0.9180332391284122,0.8822263439482354,0.933234198302372,0.3024522094086593,0.4102687623539591,0.08902691511387163,0.10378912685337727
0.5753790939261508,0.47822870796150097,0.5520348813473519,0.5568479554354364,0.2534533262369535,0.8232774338682725,0.08378230723527696,0.12943206549018296,-0.30658856659125333,course_2,19,catboost,balanced,isotonic,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,19,catboost,balanced,isotonic,full,MCP,0.9,0.9651376146788991,0.06513761467889911,1.911467889908257,0.08853211009174312,0.9114678899082569,0.0,0.95603517186251,0.9773950484391819,0.08853211009174312,0.39378238341968913,0.9114678899082569,193.0,0.0,0.06513761467889911,2180.0,1251.0,929.0,0.9565827689469827,0.972056071482006,0.9432101197501428,0.9660680938277837,0.9656901211365393,0.9851681320133076,0.3275691569755639,0.4641413889346474,0.022604951560818085,0.04396482813749001
,,,,,,,,,course_2,19,catboost,balanced,isotonic,full,EQ,0.9,0.9651376146788991,0.06513761467889911,1.911467889908257,0.08853211009174312,0.9114678899082569,0.0,0.95603517186251,0.9773950484391819,0.08853211009174312,0.39378238341968913,0.9114678899082569,193.0,0.0,0.06513761467889911,2180.0,1251.0,929.0,0.9565827689469827,0.972056071482006,0.9432101197501428,0.9660680938277837,0.9656901211365393,0.9851681320133076,0.3275691569755639,0.4641413889346474,0.022604951560818085,0.04396482813749001
,,,,,,,,,course_2,19,catboost,balanced,isotonic,full,EIQ-batch,0.9,0.9651376146788991,0.06513761467889911,1.911467889908257,0.08853211009174312,0.9114678899082569,0.0,0.95603517186251,0.9773950484391819,0.08853211009174312,0.39378238341968913,0.9114678899082569,193.0,0.0,0.06513761467889911,2180.0,1251.0,929.0,0.9565827689469827,0.972056071482006,0.9432101197501428,0.9660680938277837,0.9656901211365393,0.9851681320133076,0.3275691569755639,0.4641413889346474,0.022604951560818085,0.04396482813749001
0.5820789887475655,0.4976231734855781,0.540927340959849,0.5483285069632753,0.25041357718524304,0.7993577417045642,0.060687585305983095,0.16552010376001397,-0.23710575990224184,course_2,19,catboost,balanced,isotonic,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
