roc_auc,pr_auc,macro_f1,balanced_accuracy,brier,nll,ece,calibration_slope,calibration_intercept,setting,model,seed,calibration,kind,n_test,n_train,n_calibrator_fit,n_conformal_score,n_features,features,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction,method,alpha,domain_auc,weight_min,weight_median,weight_mean,weight_max,raw_weight_p99,effective_sample_size,weight_cap,ess_class_0,ess_class_1
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.8,0.8611479446864937,0.0611479446864936,1.5232051524910022,0.4767948475089979,0.5232051524910021,0.0,0.8952819332566168,0.8278443113772455,0.4767948475089979,0.2912197059992054,0.5232051524910021,2517.0,0.0,0.0611479446864936,2607.0,2672.0,0.8515570545277827,0.8702136118308456,0.882941064950331,0.9064596062535591,0.8130620650874772,0.8416852459778604,0.2737995867649432,0.3092761372864688,0.1721556886227545,0.1047180667433832,weighted_cap5,0.2,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.8193826570544812,5.0,8.169306194640317,1058.3512865567843,5.0,589.2842263891685,477.94521903659904
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.8,0.8518658836900929,0.0518658836900928,1.4997158552756205,0.5002841447243797,0.4997158552756204,0.0,0.8764863828154967,0.8278443113772455,0.5002841447243797,0.2960999621355547,0.4997158552756204,2641.0,0.0,0.0518658836900928,2607.0,2672.0,0.8420274445081954,0.8611925989017977,0.8632994612371054,0.8885654187110927,0.8130620650874772,0.8416852459778604,0.2789946473643321,0.3137975797810249,0.1721556886227545,0.1235136171845032,weighted_cap10,0.2,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.8827708498019237,10.0,8.169306194640317,808.757401040387,10.0,432.7365245141178,407.459211446907
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.8,0.8518658836900929,0.0518658836900928,1.4997158552756205,0.5002841447243797,0.4997158552756204,0.0,0.8764863828154967,0.8278443113772455,0.5002841447243797,0.2960999621355547,0.4997158552756204,2641.0,0.0,0.0518658836900928,2607.0,2672.0,0.8420274445081954,0.8611925989017977,0.8632994612371054,0.8885654187110927,0.8130620650874772,0.8416852459778604,0.2789946473643321,0.3137975797810249,0.1721556886227545,0.1235136171845032,weighted_cap20,0.2,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.914623835433124,20.0,8.169306194640317,655.0468560607485,20.0,341.1459866427824,363.9459958123901
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.8,0.8518658836900929,0.0518658836900928,1.4997158552756205,0.5002841447243797,0.4997158552756204,0.0,0.8764863828154967,0.8278443113772455,0.5002841447243797,0.2960999621355547,0.4997158552756204,2641.0,0.0,0.0518658836900928,2607.0,2672.0,0.8420274445081954,0.8611925989017977,0.8632994612371054,0.8885654187110927,0.8130620650874772,0.8416852459778604,0.2789946473643321,0.3137975797810249,0.1721556886227545,0.1235136171845032,weighted_p99,0.2,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.8679355430087926,8.169306194640317,8.169306194640317,871.5479318063009,8.169306194640317,471.9848521230506,423.1049798191229
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.85,0.856980488728926,0.0069804887289259,1.55199848456147,0.44800151543853,0.5519984845614699,0.0,0.9900268507863444,0.7271706586826348,0.44800151543853,0.3192389006342495,0.5519984845614699,2365.0,0.0,0.0069804887289259,2607.0,2672.0,0.8472767869678816,0.8661650282709513,0.9854267423534334,0.9931849582413942,0.7099649098639701,0.7437241515705734,0.3007566727972566,0.3383073950759669,0.2728293413173652,0.0099731492136555,split_cp,0.15,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.85,0.893351013449517,0.0433510134495169,1.6137526046599735,0.3862473953400265,0.6137526046599735,0.0,0.9604909858074416,0.8278443113772455,0.3862473953400265,0.27611574301128,0.6137526046599735,2039.0,0.0,0.0433510134495169,2607.0,2672.0,0.8847366152129861,0.9013933552531516,0.9523105174128624,0.9673163683515918,0.8130620650874772,0.8416852459778604,0.2571451618769554,0.2959283299215403,0.1721556886227545,0.0395090141925585,mondrian_cp,0.15,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.85,0.893351013449517,0.0433510134495169,1.6137526046599735,0.3862473953400265,0.6137526046599735,0.0,0.9604909858074416,0.8278443113772455,0.3862473953400265,0.27611574301128,0.6137526046599735,2039.0,0.0,0.0433510134495169,2607.0,2672.0,0.8847366152129861,0.9013933552531516,0.9523105174128624,0.9673163683515918,0.8130620650874772,0.8416852459778604,0.2571451618769554,0.2959283299215403,0.1721556886227545,0.0395090141925585,empirical_mondrian,0.15,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.85,0.9492328092441752,0.0992328092441751,1.7741996590263307,0.2258003409736692,0.7741996590263307,0.0,0.9604909858074416,0.938248502994012,0.2258003409736692,0.2248322147651006,0.7741996590263307,1192.0,0.0,0.0992328092441751,2607.0,2672.0,0.9429775414982096,0.9548347508015474,0.9523105174128624,0.9673163683515918,0.9284775539586309,0.9467611461070204,0.2020383544119828,0.2493939444423075,0.061751497005988,0.0395090141925585,weighted_cap5,0.15,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.8193826570544812,5.0,8.169306194640317,1058.3512865567843,5.0,589.2842263891685,477.94521903659904
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.85,0.9492328092441752,0.0992328092441751,1.7741996590263307,0.2258003409736692,0.7741996590263307,0.0,0.9604909858074416,0.938248502994012,0.2258003409736692,0.2248322147651006,0.7741996590263307,1192.0,0.0,0.0992328092441751,2607.0,2672.0,0.9429775414982096,0.9548347508015474,0.9523105174128624,0.9673163683515918,0.9284775539586309,0.9467611461070204,0.2020383544119828,0.2493939444423075,0.061751497005988,0.0395090141925585,weighted_cap10,0.15,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.8827708498019237,10.0,8.169306194640317,808.757401040387,10.0,432.7365245141178,407.459211446907
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.85,0.9492328092441752,0.0992328092441751,1.7741996590263307,0.2258003409736692,0.7741996590263307,0.0,0.9604909858074416,0.938248502994012,0.2258003409736692,0.2248322147651006,0.7741996590263307,1192.0,0.0,0.0992328092441751,2607.0,2672.0,0.9429775414982096,0.9548347508015474,0.9523105174128624,0.9673163683515918,0.9284775539586309,0.9467611461070204,0.2020383544119828,0.2493939444423075,0.061751497005988,0.0395090141925585,weighted_cap20,0.15,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.914623835433124,20.0,8.169306194640317,655.0468560607485,20.0,341.1459866427824,363.9459958123901
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.85,0.9492328092441752,0.0992328092441751,1.7741996590263307,0.2258003409736692,0.7741996590263307,0.0,0.9604909858074416,0.938248502994012,0.2258003409736692,0.2248322147651006,0.7741996590263307,1192.0,0.0,0.0992328092441751,2607.0,2672.0,0.9429775414982096,0.9548347508015474,0.9523105174128624,0.9673163683515918,0.9284775539586309,0.9467611461070204,0.2020383544119828,0.2493939444423075,0.061751497005988,0.0395090141925585,weighted_p99,0.15,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.8679355430087926,8.169306194640317,8.169306194640317,871.5479318063009,8.169306194640317,471.9848521230506,423.1049798191229
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.9,0.8709982951316537,0.0290017048683463,1.6012502367872703,0.3987497632127297,0.6012502367872703,0.0,0.9950134253931724,0.75,0.3987497632127297,0.3235154394299287,0.6012502367872703,2105.0,0.0290017048683463,0.0,2607.0,2672.0,0.8616854898744645,0.8797715518582253,0.9914867169033464,0.9970834589225832,0.73323057491661,0.7660516211925744,0.3038678060572711,0.3438060402187307,0.25,0.0049865746068277,split_cp,0.1,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.9,0.963818905095662,0.063818905095662,1.8365220685735932,0.1634779314264065,0.8365220685735935,0.0,0.9900268507863444,0.938248502994012,0.1634779314264065,0.2213209733487833,0.8365220685735935,863.0,0.0,0.063818905095662,2607.0,2672.0,0.9584347345021376,0.968528536716903,0.9854267423534334,0.9931849582413942,0.9284775539586309,0.9467611461070204,0.1948927826835506,0.2502191289520756,0.061751497005988,0.0099731492136555,mondrian_cp,0.1,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.9,0.963818905095662,0.063818905095662,1.8365220685735932,0.1634779314264065,0.8365220685735935,0.0,0.9900268507863444,0.938248502994012,0.1634779314264065,0.2213209733487833,0.8365220685735935,863.0,0.0,0.063818905095662,2607.0,2672.0,0.9584347345021376,0.968528536716903,0.9854267423534334,0.9931849582413942,0.9284775539586309,0.9467611461070204,0.1948927826835506,0.2502191289520756,0.061751497005988,0.0099731492136555,empirical_mondrian,0.1,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.9,0.9492328092441752,0.049232809244175,1.7741996590263307,0.2258003409736692,0.7741996590263307,0.0,0.9604909858074416,0.938248502994012,0.2258003409736692,0.2248322147651006,0.7741996590263307,1192.0,0.0,0.049232809244175,2607.0,2672.0,0.9429775414982096,0.9548347508015474,0.9523105174128624,0.9673163683515918,0.9284775539586309,0.9467611461070204,0.2020383544119828,0.2493939444423075,0.061751497005988,0.0395090141925585,weighted_cap5,0.1,0.840013563024026,3.584583997540997e-06,0.5492751366116772,0.8193826570544812,5.0,8.169306194640317,1058.3512865567843,5.0,589.2842263891685,477.94521903659904
