roc_auc,pr_auc,macro_f1,balanced_accuracy,brier,nll,ece,calibration_slope,calibration_intercept,setting,model,seed,calibration,kind,n_test,n_train,n_calibrator_fit,n_conformal_score,n_features,features,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction,method,alpha,domain_auc,weight_min,weight_median,weight_mean,weight_max,raw_weight_p99,effective_sample_size,weight_cap,ess_class_0,ess_class_1
,,,,,,,,,course_1,logistic,7,isotonic,conformal,2100,,,,,,0.9,0.8938095238095238,0.0061904761904761,1.7019047619047618,0.2980952380952381,0.7019047619047619,0.0,0.7954971857410882,0.995164410058027,0.2980952380952381,0.3562300319488818,0.7019047619047619,626.0,0.0061904761904761,0.0,1066.0,1034.0,0.8799062576766905,0.9062746558447816,0.7702439450577725,0.8186283544831898,0.9887304148468216,0.9979328093835708,0.3196973526127618,0.3945164428127897,0.0048355899419729,0.2045028142589118,mondrian_cp,0.1,0.8919117500249577,,,,,,,,,
,,,,,,,,,course_1,logistic,7,isotonic,conformal,2100,,,,,,0.9,0.8938095238095238,0.0061904761904761,1.7019047619047618,0.2980952380952381,0.7019047619047619,0.0,0.7954971857410882,0.995164410058027,0.2980952380952381,0.3562300319488818,0.7019047619047619,626.0,0.0061904761904761,0.0,1066.0,1034.0,0.8799062576766905,0.9062746558447816,0.7702439450577725,0.8186283544831898,0.9887304148468216,0.9979328093835708,0.3196973526127618,0.3945164428127897,0.0048355899419729,0.2045028142589118,empirical_mondrian,0.1,0.8919117500249577,,,,,,,,,
,,,,,,,,,course_1,logistic,7,isotonic,conformal,2100,,,,,,0.9,0.9438095238095238,0.0438095238095237,1.83,0.17,0.83,0.0,1.0,0.8858800773694391,0.17,0.330532212885154,0.83,357.0,0.0,0.0438095238095237,1066.0,1034.0,0.9331253963889852,0.9528729245324318,0.9964093195407394,1.0,0.8650549252554652,0.9038486420647036,0.2837670846070159,0.3809055935396321,0.1141199226305609,0.0,weighted_cap10,0.1,0.8919117500249577,1.0361054522641852e-05,0.2701765236009452,0.7838656080791427,10.0,7.331731864304002,62.60301008171589,10.0,35.817167225214845,30.675167529678365
0.612167088230918,0.5772889328507128,0.5574966204950726,0.5726944306342334,0.2446219285599904,0.6834011531412203,0.0639288647387271,0.6069050294527856,-0.0866352954575575,course_1,catboost,7,isotonic,probability,2100,1635.0,272.0,273.0,25.0,total_clicks|active_days|active_weeks|num_sessions|night_activity_ratio|weekend_activity_ratio|material_clicks|assessment_clicks|forum_accesses|grade_page_accesses|main_page_accesses|unique_content|total_session_minutes|median_session_minutes|clicks_per_session|sessions_per_active_day|active_day_fraction|zero_activity|days_since_last_activity|days_to_first_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4|forum_posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_1,catboost,7,isotonic,conformal,2100,,,,,,0.9,0.9571428571428572,0.0571428571428571,1.876190476190476,0.1238095238095238,0.8761904761904762,0.0,0.9840525328330206,0.9294003868471954,0.1238095238095238,0.3461538461538461,0.8761904761904762,260.0,0.0,0.0571428571428571,1066.0,1034.0,0.9476134963682056,0.9650027998598636,0.9746092627312872,0.990019646992956,0.9121459459500674,0.943476068812226,0.2909452218289949,0.4058423855562121,0.0705996131528046,0.0159474671669793,split_cp,0.1,0.8919117500249577,,,,,,,,,
,,,,,,,,,course_1,catboost,7,isotonic,conformal,2100,,,,,,0.9,0.9828571428571428,0.0828571428571428,1.9514285714285715,0.0485714285714285,0.9514285714285714,0.0,0.9840525328330206,0.9816247582205028,0.0485714285714285,0.3529411764705882,0.9514285714285714,102.0,0.0,0.0828571428571428,1066.0,1034.0,0.9763592267535456,0.9875917361373526,0.9746092627312872,0.990019646992956,0.9714789323485176,0.988205219344325,0.2670799747987331,0.4494772199502266,0.0183752417794971,0.0159474671669793,mondrian_cp,0.1,0.8919117500249577,,,,,,,,,
,,,,,,,,,course_1,catboost,7,isotonic,conformal,2100,,,,,,0.9,0.9828571428571428,0.0828571428571428,1.9514285714285715,0.0485714285714285,0.9514285714285714,0.0,0.9840525328330206,0.9816247582205028,0.0485714285714285,0.3529411764705882,0.9514285714285714,102.0,0.0,0.0828571428571428,1066.0,1034.0,0.9763592267535456,0.9875917361373526,0.9746092627312872,0.990019646992956,0.9714789323485176,0.988205219344325,0.2670799747987331,0.4494772199502266,0.0183752417794971,0.0159474671669793,empirical_mondrian,0.1,0.8919117500249577,,,,,,,,,
,,,,,,,,,course_1,catboost,7,isotonic,conformal,2100,,,,,,0.9,0.956190476190476,0.0561904761904761,1.873809523809524,0.1261904761904762,0.8738095238095238,0.0,0.9840525328330206,0.9274661508704062,0.1261904761904762,0.3471698113207547,0.8738095238095238,265.0,0.0,0.0561904761904761,1066.0,1034.0,0.9465721584099706,0.9641428538676234,0.9746092627312872,0.990019646992956,0.9100249880267,0.9417428735159434,0.2924040038877701,0.4063031808027297,0.0725338491295938,0.0159474671669793,weighted_cap10,0.1,0.8919117500249577,1.0361054522641852e-05,0.2701765236009452,0.7838656080791427,10.0,7.331731864304002,62.60301008171589,10.0,35.817167225214845,30.675167529678365
0.6383999368560863,0.6086040406497248,0.5977446100410426,0.5986841389020943,0.2452654875586316,1.1787866738287152,0.0826229028110623,0.1087245356647145,-0.0737433887298211,course_1,logistic,19,isotonic,probability,2100,1635.0,272.0,273.0,25.0,total_clicks|active_days|active_weeks|num_sessions|night_activity_ratio|weekend_activity_ratio|material_clicks|assessment_clicks|forum_accesses|grade_page_accesses|main_page_accesses|unique_content|total_session_minutes|median_session_minutes|clicks_per_session|sessions_per_active_day|active_day_fraction|zero_activity|days_since_last_activity|days_to_first_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4|forum_posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_1,logistic,19,isotonic,conformal,2100,,,,,,0.9,0.9166666666666666,0.0166666666666666,1.739047619047619,0.2609523809523809,0.7390476190476191,0.0,0.9774859287054408,0.8539651837524178,0.2609523809523809,0.3193430656934307,0.7390476190476191,548.0,0.0,0.0166666666666666,1066.0,1034.0,0.904071199878016,0.9277405284548592,0.96671823718485,0.984824621438483,0.8311303311087482,0.8741797080871964,0.2816817392365655,0.3595195571953237,0.1460348162475822,0.0225140712945591,split_cp,0.1,0.8929579714485375,,,,,,,,,
,,,,,,,,,course_1,logistic,19,isotonic,conformal,2100,,,,,,0.9,0.87,0.03,1.6504761904761904,0.3495238095238095,0.6504761904761904,0.0,0.7551594746716698,0.988394584139265,0.3495238095238095,0.3719346049046321,0.6504761904761904,734.0,0.03,0.0,1066.0,1034.0,0.8549380021286372,0.8837108126309563,0.7284608541991088,0.7800257028648333,0.9798247731678046,0.9933489147938128,0.337720942297413,0.4074817733368047,0.011605415860735,0.2448405253283302,mondrian_cp,0.1,0.8929579714485375,,,,,,,,,
,,,,,,,,,course_1,logistic,19,isotonic,conformal,2100,,,,,,0.9,0.87,0.03,1.6504761904761904,0.3495238095238095,0.6504761904761904,0.0,0.7551594746716698,0.988394584139265,0.3495238095238095,0.3719346049046321,0.6504761904761904,734.0,0.03,0.0,1066.0,1034.0,0.8549380021286372,0.8837108126309563,0.7284608541991088,0.7800257028648333,0.9798247731678046,0.9933489147938128,0.337720942297413,0.4074817733368047,0.011605415860735,0.2448405253283302,empirical_mondrian,0.1,0.8929579714485375,,,,,,,,,
,,,,,,,,,course_1,logistic,19,isotonic,conformal,2100,,,,,,0.9,0.9228571428571428,0.0228571428571427,1.7714285714285714,0.2285714285714285,0.7714285714285715,0.0,0.8592870544090057,0.988394584139265,0.2285714285714285,0.3375,0.7714285714285715,480.0,0.0,0.0228571428571427,1066.0,1034.0,0.9106575625177876,0.9335125114931762,0.8371205810050487,0.8788733578018993,0.9798247731678046,0.9933489147938128,0.2966370321932632,0.3809433050101021,0.011605415860735,0.1407129455909943,weighted_cap10,0.1,0.8929579714485375,2.2900035828030268e-05,0.3598210252211549,0.7941707039255907,6.820164918813282,5.286833158126401,91.0270300932101,10.0,49.720378451664,43.5771327231419
0.6101208080969368,0.5809652038595807,0.5848029419677254,0.5895890565065448,0.2491906285444909,0.9002154221923385,0.0739771295200596,0.1286950299122394,-0.0655254624072203,course_1,catboost,19,isotonic,probability,2100,1635.0,272.0,273.0,25.0,total_clicks|active_days|active_weeks|num_sessions|night_activity_ratio|weekend_activity_ratio|material_clicks|assessment_clicks|forum_accesses|grade_page_accesses|main_page_accesses|unique_content|total_session_minutes|median_session_minutes|clicks_per_session|sessions_per_active_day|active_day_fraction|zero_activity|days_since_last_activity|days_to_first_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4|forum_posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_1,catboost,19,isotonic,conformal,2100,,,,,,0.9,0.8938095238095238,0.0061904761904761,1.7052380952380952,0.2947619047619048,0.7052380952380952,0.0,0.9118198874296436,0.8752417794970987,0.2947619047619048,0.3602584814216478,0.7052380952380952,619.0,0.0061904761904761,0.0,1066.0,1034.0,0.8799062576766905,0.9062746558447816,0.8932855872964666,0.9273967603177634,0.8537010010336984,0.894004723578396,0.3234081310912736,0.3988325811317643,0.1247582205029013,0.0881801125703564,split_cp,0.1,0.8929579714485375,,,,,,,,,
,,,,,,,,,course_1,catboost,19,isotonic,conformal,2100,,,,,,0.9,0.8928571428571429,0.0071428571428571,1.7261904761904765,0.2738095238095238,0.7261904761904762,0.0,0.7926829268292683,0.9961315280464216,0.2738095238095238,0.391304347826087,0.7261904761904762,575.0,0.0071428571428571,0.0,1066.0,1034.0,0.8789039316271197,0.9053756979438774,0.7673176987553729,0.8159462931709138,0.9900956712745268,0.9984946295656904,0.3522610505099723,0.4317903540755434,0.0038684719535783,0.2073170731707317,mondrian_cp,0.1,0.8929579714485375,,,,,,,,,
,,,,,,,,,course_1,catboost,19,isotonic,conformal,2100,,,,,,0.9,0.8928571428571429,0.0071428571428571,1.7261904761904765,0.2738095238095238,0.7261904761904762,0.0,0.7926829268292683,0.9961315280464216,0.2738095238095238,0.391304347826087,0.7261904761904762,575.0,0.0071428571428571,0.0,1066.0,1034.0,0.8789039316271197,0.9053756979438774,0.7673176987553729,0.8159462931709138,0.9900956712745268,0.9984946295656904,0.3522610505099723,0.4317903540755434,0.0038684719535783,0.2073170731707317,empirical_mondrian,0.1,0.8929579714485375,,,,,,,,,
,,,,,,,,,course_1,catboost,19,isotonic,conformal,2100,,,,,,0.9,0.8928571428571429,0.0071428571428571,1.7261904761904765,0.2738095238095238,0.7261904761904762,0.0,0.7926829268292683,0.9961315280464216,0.2738095238095238,0.391304347826087,0.7261904761904762,575.0,0.0071428571428571,0.0,1066.0,1034.0,0.8789039316271197,0.9053756979438774,0.7673176987553729,0.8159462931709138,0.9900956712745268,0.9984946295656904,0.3522610505099723,0.4317903540755434,0.0038684719535783,0.2073170731707317,weighted_cap10,0.1,0.8929579714485375,2.2900035828030268e-05,0.3598210252211549,0.7941707039255907,6.820164918813282,5.286833158126401,91.0270300932101,10.0,49.720378451664,43.5771327231419
0.6325178454135381,0.5956046335883183,0.606040306974155,0.6060336912698095,0.2429859230414079,1.2996020375845805,0.0580756748930633,0.096287560596818,-0.0902622170820584,course_1,logistic,73,isotonic,probability,2100,1635.0,272.0,273.0,25.0,total_clicks|active_days|active_weeks|num_sessions|night_activity_ratio|weekend_activity_ratio|material_clicks|assessment_clicks|forum_accesses|grade_page_accesses|main_page_accesses|unique_content|total_session_minutes|median_session_minutes|clicks_per_session|sessions_per_active_day|active_day_fraction|zero_activity|days_since_last_activity|days_to_first_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4|forum_posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_1,logistic,73,isotonic,conformal,2100,,,,,,0.9,0.9038095238095238,0.0038095238095238,1.698095238095238,0.3019047619047619,0.6980952380952381,0.0,0.9362101313320824,0.8704061895551257,0.3019047619047619,0.3186119873817035,0.6980952380952381,634.0,0.0,0.0038095238095238,1066.0,1034.0,0.8904513510720269,0.9156930439294344,0.9199166104190988,0.9493710698556552,0.8485560586707162,0.8895142828922531,0.2835286148391518,0.355880211885208,0.1295938104448742,0.0637898686679174,split_cp,0.1,0.9001657182789258,,,,,,,,,
,,,,,,,,,course_1,logistic,73,isotonic,conformal,2100,,,,,,0.9,0.958095238095238,0.058095238095238,1.8557142857142856,0.1442857142857143,0.8557142857142858,0.0,0.9352720450281424,0.9816247582205028,0.1442857142857143,0.2904290429042904,0.8557142857142858,303.0,0.0,0.058095238095238,1066.0,1034.0,0.9486559825849302,0.965861597593614,0.918882921486462,0.9485353229167331,0.9714789323485176,0.988205219344325,0.2421914184946923,0.3439140560128652,0.0183752417794971,0.0647279549718574,mondrian_cp,0.1,0.9001657182789258,,,,,,,,,
,,,,,,,,,course_1,logistic,73,isotonic,conformal,2100,,,,,,0.9,0.958095238095238,0.058095238095238,1.8557142857142856,0.1442857142857143,0.8557142857142858,0.0,0.9352720450281424,0.9816247582205028,0.1442857142857143,0.2904290429042904,0.8557142857142858,303.0,0.0,0.058095238095238,1066.0,1034.0,0.9486559825849302,0.965861597593614,0.918882921486462,0.9485353229167331,0.9714789323485176,0.988205219344325,0.2421914184946923,0.3439140560128652,0.0183752417794971,0.0647279549718574,empirical_mondrian,0.1,0.9001657182789258,,,,,,,,,
,,,,,,,,,course_1,logistic,73,isotonic,conformal,2100,,,,,,0.9,0.9361904761904762,0.0361904761904762,1.8152380952380955,0.1847619047619047,0.8152380952380952,0.0,1.0,0.8704061895551257,0.1847619047619047,0.345360824742268,0.8152380952380952,388.0,0.0,0.0361904761904762,1066.0,1034.0,0.92491971025076,0.9458683390668562,0.9964093195407394,1.0,0.8485560586707162,0.8895142828922531,0.2997730964061064,0.393980595811256,0.1295938104448742,0.0,weighted_cap10,0.1,0.9001657182789258,2.502791402713675e-05,0.2919357996677276,0.7295567466881029,10.0,6.053511343250526,71.22144035282538,10.0,39.99541745553571,32.111466674271085
0.5962019298812242,0.5600599830172577,0.5394842915054359,0.5684639698651115,0.2498562665783704,1.1744991507883218,0.0719221654955735,0.0914319291150241,-0.0923380883593595,course_1,catboost,73,isotonic,probability,2100,1635.0,272.0,273.0,25.0,total_clicks|active_days|active_weeks|num_sessions|night_activity_ratio|weekend_activity_ratio|material_clicks|assessment_clicks|forum_accesses|grade_page_accesses|main_page_accesses|unique_content|total_session_minutes|median_session_minutes|clicks_per_session|sessions_per_active_day|active_day_fraction|zero_activity|days_since_last_activity|days_to_first_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4|forum_posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_1,catboost,73,isotonic,conformal,2100,,,,,,0.9,0.940952380952381,0.0409523809523809,1.8314285714285716,0.1685714285714285,0.8314285714285714,0.0,0.8949343339587242,0.988394584139265,0.1685714285714285,0.3502824858757062,0.8314285714285714,354.0,0.0,0.0409523809523809,1066.0,1034.0,0.930042852756306,0.950251616313686,0.8750871595362788,0.9119453423898964,0.9798247731678046,0.9933489147938128,0.3024354531275045,0.4013439793917608,0.011605415860735,0.1050656660412758,split_cp,0.1,0.9001657182789258,,,,,,,,,
,,,,,,,,,course_1,catboost,73,isotonic,conformal,2100,,,,,,0.9,0.940952380952381,0.0409523809523809,1.8314285714285716,0.1685714285714285,0.8314285714285714,0.0,0.8949343339587242,0.988394584139265,0.1685714285714285,0.3502824858757062,0.8314285714285714,354.0,0.0,0.0409523809523809,1066.0,1034.0,0.930042852756306,0.950251616313686,0.8750871595362788,0.9119453423898964,0.9798247731678046,0.9933489147938128,0.3024354531275045,0.4013439793917608,0.011605415860735,0.1050656660412758,mondrian_cp,0.1,0.9001657182789258,,,,,,,,,
,,,,,,,,,course_1,catboost,73,isotonic,conformal,2100,,,,,,0.9,0.940952380952381,0.0409523809523809,1.8314285714285716,0.1685714285714285,0.8314285714285714,0.0,0.8949343339587242,0.988394584139265,0.1685714285714285,0.3502824858757062,0.8314285714285714,354.0,0.0,0.0409523809523809,1066.0,1034.0,0.930042852756306,0.950251616313686,0.8750871595362788,0.9119453423898964,0.9798247731678046,0.9933489147938128,0.3024354531275045,0.4013439793917608,0.011605415860735,0.1050656660412758,empirical_mondrian,0.1,0.9001657182789258,,,,,,,,,
,,,,,,,,,course_1,catboost,73,isotonic,conformal,2100,,,,,,0.9,0.940952380952381,0.0409523809523809,1.8314285714285716,0.1685714285714285,0.8314285714285714,0.0,0.8949343339587242,0.988394584139265,0.1685714285714285,0.3502824858757062,0.8314285714285714,354.0,0.0,0.0409523809523809,1066.0,1034.0,0.930042852756306,0.950251616313686,0.8750871595362788,0.9119453423898964,0.9798247731678046,0.9933489147938128,0.3024354531275045,0.4013439793917608,0.011605415860735,0.1050656660412758,weighted_cap10,0.1,0.9001657182789258,2.502791402713675e-05,0.2919357996677276,0.7295567466881029,10.0,6.053511343250526,71.22144035282538,10.0,39.99541745553571,32.111466674271085
0.6378070554251146,0.6018329550724169,0.5964568377074262,0.6038154891294486,0.2512773655880195,1.2957346520736064,0.0954317807935143,0.1102291164046331,-0.0899060138136795,course_1,logistic,101,isotonic,probability,2100,1635.0,272.0,273.0,25.0,total_clicks|active_days|active_weeks|num_sessions|night_activity_ratio|weekend_activity_ratio|material_clicks|assessment_clicks|forum_accesses|grade_page_accesses|main_page_accesses|unique_content|total_session_minutes|median_session_minutes|clicks_per_session|sessions_per_active_day|active_day_fraction|zero_activity|days_since_last_activity|days_to_first_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4|forum_posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_1,logistic,101,isotonic,conformal,2100,,,,,,0.9,0.93,0.03,1.766190476190476,0.2338095238095238,0.7661904761904762,0.0,0.9662288930581614,0.8926499032882012,0.2338095238095238,0.2993890020366598,0.7661904761904762,491.0,0.0,0.03,1066.0,1034.0,0.918283967120862,0.9401457365186656,0.9536017931551188,0.9755078350095108,0.8723073462201637,0.9100857573687804,0.2605637134965803,0.3413289806412748,0.1073500967117988,0.0337711069418386,split_cp,0.1,0.8998183088749127,,,,,,,,,
,,,,,,,,,course_1,logistic,101,isotonic,conformal,2100,,,,,,0.9,0.9661904761904762,0.0661904761904761,1.8828571428571428,0.1171428571428571,0.8828571428571429,0.0,0.9662288930581614,0.9661508704061896,0.1171428571428571,0.2886178861788618,0.8828571428571429,246.0,0.0,0.0661904761904761,1066.0,1034.0,0.9575693631398392,0.9731091306177436,0.9536017931551188,0.9755078350095108,0.9532888103401944,0.9755621155954484,0.2355879803773055,0.3481480396935724,0.0338491295938104,0.0337711069418386,mondrian_cp,0.1,0.8998183088749127,,,,,,,,,
,,,,,,,,,course_1,logistic,101,isotonic,conformal,2100,,,,,,0.9,0.8961904761904762,0.0038095238095238,1.707142857142857,0.2928571428571428,0.7071428571428572,0.0,0.8283302063789869,0.9661508704061896,0.2928571428571428,0.3544715447154472,0.7071428571428572,615.0,0.0038095238095238,0.0,1066.0,1034.0,0.8824135220740523,0.9085206013236078,0.8045242575379904,0.8497782975075235,0.9532888103401944,0.9755621155954484,0.3176757679903568,0.393074057431627,0.0338491295938104,0.1716697936210131,empirical_mondrian,0.1,0.8998183088749127,,,,,,,,,
,,,,,,,,,course_1,logistic,101,isotonic,conformal,2100,,,,,,0.9,0.9052380952380952,0.0052380952380952,1.7066666666666668,0.2933333333333333,0.7066666666666667,0.0,0.9662288930581614,0.8423597678916828,0.2933333333333333,0.323051948051948,0.7066666666666667,616.0,0.0,0.0052380952380952,1066.0,1034.0,0.8919610457641968,0.9170352751629772,0.9536017931551188,0.9755078350095108,0.8188864126916349,0.8632987071864098,0.287317520363642,0.360979641922396,0.1576402321083172,0.0337711069418386,weighted_cap10,0.1,0.8998183088749127,1.1048788877879357e-05,0.2941675238468952,0.7084745559171015,6.089796876554649,5.471523551313398,84.82116636079212,10.0,47.95405272283425,39.80805507465303
0.6025412703539325,0.5711807269287476,0.5866632924894625,0.5868464695657223,0.2495816446794547,0.9695029030117543,0.0648454152279933,0.1058115132944593,-0.0578661613733099,course_1,catboost,101,isotonic,probability,2100,1635.0,272.0,273.0,25.0,total_clicks|active_days|active_weeks|num_sessions|night_activity_ratio|weekend_activity_ratio|material_clicks|assessment_clicks|forum_accesses|grade_page_accesses|main_page_accesses|unique_content|total_session_minutes|median_session_minutes|clicks_per_session|sessions_per_active_day|active_day_fraction|zero_activity|days_since_last_activity|days_to_first_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4|forum_posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_1,catboost,101,isotonic,conformal,2100,,,,,,0.9,0.9614285714285714,0.0614285714285713,1.89,0.11,0.89,0.0,0.953095684803002,0.970019342359768,0.11,0.3506493506493506,0.89,231.0,0.0,0.0614285714285713,1066.0,1034.0,0.9523142833890964,0.9688577906161112,0.9386951287079844,0.9642423972548246,0.9577596410978446,0.978799591277098,0.2920144148589962,0.4141703433753544,0.0299806576402321,0.0469043151969981,split_cp,0.1,0.8998183088749127,,,,,,,,,
,,,,,,,,,course_1,catboost,101,isotonic,conformal,2100,,,,,,0.9,0.96,0.0599999999999999,1.8876190476190475,0.1123809523809523,0.8876190476190476,0.0,0.950281425891182,0.970019342359768,0.1123809523809523,0.3559322033898305,0.8876190476190476,236.0,0.0,0.0599999999999999,1066.0,1034.0,0.9507445506430836,0.9675755974364112,0.935539759676856,0.9617894586712772,0.9577596410978446,0.978799591277098,0.2976009632860347,0.4188784129887865,0.0299806576402321,0.049718574108818,mondrian_cp,0.1,0.8998183088749127,,,,,,,,,
,,,,,,,,,course_1,catboost,101,isotonic,conformal,2100,,,,,,0.9,0.96,0.0599999999999999,1.8876190476190475,0.1123809523809523,0.8876190476190476,0.0,0.950281425891182,0.970019342359768,0.1123809523809523,0.3559322033898305,0.8876190476190476,236.0,0.0,0.0599999999999999,1066.0,1034.0,0.9507445506430836,0.9675755974364112,0.935539759676856,0.9617894586712772,0.9577596410978446,0.978799591277098,0.2976009632860347,0.4188784129887865,0.0299806576402321,0.049718574108818,empirical_mondrian,0.1,0.8998183088749127,,,,,,,,,
,,,,,,,,,course_1,catboost,101,isotonic,conformal,2100,,,,,,0.9,0.96,0.0599999999999999,1.8876190476190475,0.1123809523809523,0.8876190476190476,0.0,0.950281425891182,0.970019342359768,0.1123809523809523,0.3559322033898305,0.8876190476190476,236.0,0.0,0.0599999999999999,1066.0,1034.0,0.9507445506430836,0.9675755974364112,0.935539759676856,0.9617894586712772,0.9577596410978446,0.978799591277098,0.2976009632860347,0.4188784129887865,0.0299806576402321,0.049718574108818,weighted_cap10,0.1,0.8998183088749127,1.1048788877879357e-05,0.2941675238468952,0.7084745559171015,6.089796876554649,5.471523551313398,84.82116636079212,10.0,47.95405272283425,39.80805507465303
0.6523177582799207,0.5523274026805873,0.607688071823876,0.6086502165329093,0.2294089018577114,0.6521086924135242,0.0221458414619568,0.8398029990424959,-0.0663561881475685,course_2,logistic,42,none,probability,2180,1575.0,262.0,263.0,25.0,total_clicks|active_days|active_weeks|num_sessions|night_activity_ratio|weekend_activity_ratio|material_clicks|assessment_clicks|forum_accesses|grade_page_accesses|main_page_accesses|unique_content|total_session_minutes|median_session_minutes|clicks_per_session|sessions_per_active_day|active_day_fraction|zero_activity|days_since_last_activity|days_to_first_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4|forum_posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_2,logistic,42,none,conformal,2180,,,,,,0.8,0.8036697247706422,0.0036697247706422,1.3990825688073394,0.6009174311926605,0.3990825688073394,0.0,0.8992805755395683,0.6749192680301399,0.6009174311926605,0.3267175572519084,0.3990825688073394,1310.0,0.0,0.0036697247706422,1251.0,929.0,0.786467189503423,0.8198039272263506,0.8813617782361616,0.9147547295327678,0.6441319285959678,0.7042659657374034,0.3018584317153611,0.3525899821689814,0.32508073196986,0.1007194244604316,split_cp,0.2,0.8944355803749502,,,,,,,,,
,,,,,,,,,course_2,logistic,42,none,conformal,2180,,,,,,0.8,0.8032110091743119,0.0032110091743118,1.4059633027522935,0.5940366972477065,0.4059633027522936,0.0,0.8752997601918465,0.7061356297093649,0.5940366972477065,0.3312741312741313,0.4059633027522936,1295.0,0.0,0.0032110091743118,1251.0,929.0,0.785994623864652,0.8193606754682488,0.8558352223016739,0.8924664801958484,0.6760422233501169,0.7345312952027483,0.3061713639068202,0.3573749472828597,0.2938643702906351,0.1247002398081534,mondrian_cp,0.2,0.8944355803749502,,,,,,,,,
,,,,,,,,,course_2,logistic,42,none,conformal,2180,,,,,,0.85,0.8660550458715597,0.0160550458715597,1.5555045871559634,0.4444954128440367,0.5555045871559633,0.0,0.947242206235012,0.7567276641550054,0.4444954128440367,0.3013415892672859,0.5555045871559633,969.0,0.0,0.0160550458715597,1251.0,929.0,0.8511118593128453,0.8797104233916251,0.9334287140071876,0.958317404304556,0.7281167338516253,0.7832241756776609,0.2732824153601413,0.3309696480061672,0.2432723358449946,0.052757793764988,split_cp,0.15,0.8944355803749502,,,,,,,,,
,,,,,,,,,course_2,logistic,42,none,conformal,2180,,,,,,0.85,0.8940366972477064,0.0440366972477064,1.6348623853211008,0.3651376146788991,0.634862385321101,0.0,0.935251798561151,0.8385360602798708,0.3651376146788991,0.2902010050251256,0.634862385321101,796.0,0.0,0.0440366972477064,1251.0,929.0,0.880415966824698,0.9062711770890112,0.9202388717409592,0.947599843935081,0.8134882980753539,0.8607956266498475,0.2597393994283864,0.3226778454935537,0.1614639397201291,0.0647482014388489,mondrian_cp,0.15,0.8944355803749502,,,,,,,,,
,,,,,,,,,course_2,logistic,42,none,conformal,2180,,,,,,0.9,0.9077981651376148,0.0077981651376146,1.673394495412844,0.326605504587156,0.673394495412844,0.0,0.9640287769784172,0.8320775026910656,0.326605504587156,0.2823033707865168,0.673394495412844,712.0,0.0,0.0077981651376146,1251.0,929.0,0.8949257043027369,0.9192359615171554,0.9522074779069404,0.9730090040947884,0.8066838002462816,0.8547362022266106,0.2504771838780262,0.3164660321370025,0.1679224973089343,0.0359712230215827,split_cp,0.1,0.8944355803749502,,,,,,,,,
,,,,,,,,,course_2,logistic,42,none,conformal,2180,,,,,,0.9,0.923394495412844,0.0233944954128439,1.7288990825688073,0.2711009174311926,0.7288990825688073,0.0,0.9480415667466028,0.8902045209903121,0.2711009174311926,0.2825719120135364,0.7288990825688073,591.0,0.0,0.0233944954128439,1251.0,929.0,0.9114701094857848,0.9338293478277816,0.93431369511601,0.9590262500381138,0.8684710773472382,0.9087242253964358,0.2477661020339827,0.3201860032050894,0.1097954790096878,0.0519584332533972,mondrian_cp,0.1,0.8944355803749502,,,,,,,,,
